2014,6.2,0.29,Borderlands: The Pre-Sequel(PC),PC
2003,8.7,0.29,SimCity 4(PC),PC
2011,3.7,0.29,World of Tanks(PC),PC
2014,4.2,0.28,FIFA 15(PC),PC
2014,5.9,0.27,The Evil Within(PC),PC
2012,8,0.27,Mass Effect Trilogy(PC),PC
2004,5,0.27,RollerCoaster Tycoon 3(PC),PC
2010,8.1,0.27,R.U.S.E.(PC),PC
2011,7.7,0.27,Tropico 4(PC),PC
2008,8.4,0.26,Zoo Tycoon 2: Ultimate Collection(PC),PC
2006,8.1,0.25,The Elder Scrolls IV: Oblivion(PC),PC
2010,3.5,0.25,Silent Hunter 5: Battle of the Atlantic(PC),PC
2011,7.5,0.25,LEGO Star Wars III: The Clone Wars(PC),PC
2015,5.9,0.25,Anno 2205(PC),PC
2013,3.3,0.25,Need for Speed Rivals(PC),PC
2011,7.9,0.25,L.A. Noire: The Complete Edition(PC),PC
2016,7.3,0.25,Sid Meier's Civilization VI(PC),PC
2012,7,0.24,Hitman: Absolution(PC),PC
2011,5.5,0.24,Homefront(PC),PC
2015,7.3,0.24,Total War: Attila(PC),PC
2010,8.1,0.24,Metro 2033(PC),PC
2011,7.3,0.24,Angry Birds(PC),PC
2011,6.8,0.23,DC Universe Online(PC),PC
2016,7.1,0.23,XCOM 2(PC),PC
2015,6.9,0.23,Tom Clancy's Rainbow Six: Siege(PC),PC
2012,8.2,0.23,Spec Ops: The Line(PC),PC
2012,5.6,0.22,Risen 2: Dark Waters(PC),PC
2015,7.3,0.22,The Sims 4: Get Together(PC),PC
2012,8.2,0.22,LEGO The Lord of the Rings(PC),PC
2011,6.8,0.22,Dead Island(PC),PC
2004,3.5,0.21,Star Wars: Battlefront(PC),PC
2015,5.9,0.21,Assassin's Creed Syndicate(PC),PC
2013,6.5,0.21,Defiance(PC),PC
2003,7.5,0.2,EVE Online(PC),PC
2011,7.4,0.2,"Warhammer 40,000: Space Marine(PC)",PC
2015,4.4,0.2,FIFA 16(PC),PC
2011,6.5,0.2,Two Worlds II(PC),PC
2015,7.9,0.2,Dying Light(PC),PC
