2004,9.3,4.23,Metal Gear Solid 3: Snake Eater(PS2),PS2
2011,7.5,4.22,Assassin's Creed: Revelations(PS3),PS3
2006,8.7,4.21,Daxter(PSP),PSP
2005,7.8,4.21,FIFA Soccer 06(PS2),PS2
2003,7.5,4.2,EyeToy Play(PS2),PS2
2007,7.1,4.19,Gran Turismo 5 Prologue(PS3),PS3
2009,7.3,4.16,Street Fighter IV(PS3),PS3
2002,7.7,4.14,Madden NFL 2003(PS2),PS2
2016,8.4,4.08,Battlefield 1(PS4),PS4
2007,8.9,4.07,God of War II(PS2),PS2
2005,8.2,4.06,World Soccer Winning Eleven 9(PS2),PS2
2014,6.3,4.05,Watch Dogs(PS4),PS4
2000,8.5,4.05,Tekken Tag Tournament(PS2),PS2
2014,7.7,4.04,Far Cry 4(PS4),PS4
2015,9.2,3.97,The Witcher 3: Wild Hunt(PS4),PS4
2014,4.9,3.96,Assassin's Creed: Unity(PS4),PS4
2015,7.6,3.95,Batman: Arkham Knight(PS4),PS4
2008,8,3.94,Fallout 3(PS3),PS3
2003,8.7,3.9,Tony Hawk's Underground(PS2),PS2
2015,6.7,3.88,NBA 2K16(PS4),PS4
2005,8.6,3.87,Tekken 5(PS2),PS2
2006,7.4,3.87,MotorStorm(PS3),PS3
2004,9.1,3.85,World Soccer Winning Eleven 8 International(PS2),PS2
2010,7.9,3.84,Sports Champions(PS3),PS3
2013,3.7,3.83,Call of Duty: Ghosts(PS4),PS4
2016,7,3.8,Tom Clancy's The Division(PS4),PS4
2001,7.5,3.73,Harry Potter and the Sorcerer's Stone(PS),PS
2000,8.8,3.71,Spyro: Year of the Dragon(PS),PS
2013,8.1,3.71,Assassin's Creed IV: Black Flag(PS3),PS3
2004,7.6,3.7,FIFA Soccer 2005(PS2),PS2
2002,8.5,3.67,Tony Hawk's Pro Skater 4(PS2),PS2
2005,8.4,3.65,Midnight Club 3: DUB Edition(PSP),PSP
2002,7.9,3.65,SOCOM: U.S. Navy SEALs(PS2),PS2
2001,8.7,3.64,Jak and Daxter: The Precursor Legacy(PS2),PS2
2007,7.9,3.63,Pro Evolution Soccer 2008(PS2),PS2
2005,8.9,3.62,Resident Evil 4(PS2),PS2
2009,7.6,3.62,FIFA Soccer 10(PS3),PS3
2004,8.7,3.61,Star Wars: Battlefront(PS2),PS2
2001,7.7,3.61,The Simpsons: Road Rage(PS2),PS2
2013,6.9,3.59,Battlefield 4(PS4),PS4
2005,9,3.59,Star Wars: Battlefront II(PS2),PS2
2006,7.8,3.54,Grand Theft Auto: Liberty City Stories(PS2),PS2
2002,6.8,3.54,The Getaway(PS2),PS2
2001,7.9,3.53,James Bond 007: Agent Under Fire(PS2),PS2
2013,5.8,3.49,Battlefield 4(PS3),PS3
2002,8.3,3.44,Tekken 4(PS2),PS2
1998,8,3.42,Grand Theft Auto 2(PS),PS
2015,8.2,3.41,Metal Gear Solid V: The Phantom Pain(PS4),PS4
2004,8.9,3.41,Spider-Man 2(PS2),PS2
2002,6.7,3.4,FIFA Soccer 2003(PS2),PS2
2011,8.4,3.39,LittleBigPlanet 2(PS3),PS3
2000,8.2,3.39,Crash Bash(PS),PS
2015,6.8,3.39,Assassin's Creed Syndicate(PS4),PS4
2012,8.5,3.35,Far Cry 3(PS3),PS3
2002,8.5,3.33,James Bond 007: Nightfire(PS2),PS2
2005,7.2,3.32,Star Wars Episode III: Revenge of the Sith(PS2),PS2
2001,8.5,3.31,Max Payne(PS2),PS2
2003,8.7,3.28,The Lord of the Rings: The Return of the King(PS2),PS2
2003,8,3.27,True Crime: Streets of LA(PS2),PS2
2015,5.9,3.24,Madden NFL 16(PS4),PS4
2013,7.7,3.23,Gran Turismo 6(PS3),PS3
2008,8.6,3.18,God of War: Chains of Olympus(PSP),PSP
2003,8.1,3.18,Enter the Matrix(PS2),PS2
