2008,7.8,1.89,Mario Super Sluggers(Wii),Wii
2008,7.8,1.89,Monopoly(Wii),Wii
2008,4.6,1.88,Game Party 2(Wii),Wii
2009,6.6,1.88,Toy Story Mania!(Wii),Wii
2002,7.7,1.87,Star Fox Adventures(GC),GC
2008,7.9,1.86,Star Wars: The Force Unleashed(Wii),Wii
2004,7.9,1.85,Kingdom Hearts: Chain of Memories(GBA),GBA
2009,4.5,1.84,Phineas and Ferb(DS),DS
2007,8.3,1.83,Rayman Raving Rabbids 2(Wii),Wii
2014,8.8,1.83,Kirby: Triple Deluxe(3DS),3DS
2010,7.5,1.83,Sonic Classic Collection(DS),DS
2002,8.3,1.8,Sonic Advance 2(GBA),GBA
2007,8.9,1.79,Metroid Prime 3: Corruption(Wii),Wii
2006,7.4,1.76,Dragon Quest Monsters: Joker(DS),DS
2011,7.7,1.76,LEGO Star Wars III: The Clone Wars(Wii),Wii
2001,9.3,1.76,Golden Sun(GBA),GBA
2013,6.8,1.75,Wii Party U(WiiU),WiiU
2010,8.1,1.73,Dragon Quest VI: Realms of Revelation(DS),DS
2002,7.9,1.73,Crash Bandicoot: The Huge Adventure(GBA),GBA
2009,8.9,1.71,The Beatles: Rock Band(Wii),Wii
2007,1.9,1.7,Deal or No Deal(DS),DS
2009,7.8,1.69,Cabela's Big Game Hunter 2010(Wii),Wii
2001,7.1,1.69,Harry Potter and the Sorcerer's Stone(GBA),GBA
2002,6.9,1.69,Dragon Ball Z: The Legacy of Goku(GBA),GBA
2005,9.4,1.69,Resident Evil 4(GC),GC
2010,8.5,1.68,Sonic Colors(Wii),Wii
2002,9.1,1.68,Metroid Fusion(GBA),GBA
2008,8.5,1.67,We Ski(Wii),Wii
2008,8,1.66,Big Beach Sports(Wii),Wii
2008,8.7,1.66,Shaun White Snowboarding: Road Trip(Wii),Wii
2011,8.5,1.65,Kirby's Return to Dreamland(Wii),Wii
2004,7.9,1.65,Mario Party 6(GC),GC
2008,6.7,1.65,Star Wars The Clone Wars: Lightsaber Duels(Wii),Wii
2007,7.2,1.65,MySims(Wii),Wii
2001,8.7,1.63,Pikmin(GC),GC
2003,7.9,1.62,Kirby Air Ride(GC),GC
2007,7.9,1.62,Dragon Quest IV: Chapters of the Chosen(DS),DS
2005,8.7,1.61,Super Mario Strikers(GC),GC
2006,8,1.6,Mario Hoops 3 on 3(DS),DS
2003,7.8,1.6,Sonic Heroes(GC),GC
2013,4.2,1.6,Disney Infinity(Wii),Wii
2006,9.2,1.59,The Legend of Zelda: Twilight Princess(GC),GC
2006,6.7,1.58,Pokemon Battle Revolution(Wii),Wii
2012,8.2,1.58,Kingdom Hearts 3D: Dream Drop Distance(3DS),3DS
2008,6.8,1.58,Dance Dance Revolution: Hottest Party 2(Wii),Wii
2002,7.6,1.58,Spyro 2: Season of Flame(GBA),GBA
2015,6.5,1.58,Mario Party 10(WiiU),WiiU
2008,8,1.57,Guitar Hero: On Tour Decades(DS),DS
2005,7.9,1.57,Mario Party 7(GC),GC
2008,8.5,1.57,Dragon Quest V: Hand of the Heavenly Bride(DS),DS
2008,5.7,1.56,Carnival Games: Mini Golf(Wii),Wii
2009,9,1.56,Pokemon Mystery Dungeon: Explorers of Sky(DS),DS
2011,7,1.55,LEGO Pirates of the Caribbean: The Video Game(Wii),Wii
2009,6.9,1.55,Guitar Hero 5(Wii),Wii
2008,8.1,1.54,Active Life: Outdoor Challenge(Wii),Wii
2011,7.8,1.53,Go Vacation(Wii),Wii
2003,8,1.53,Mario Golf: Toadstool Tour(GC),GC
2007,7.6,1.52,Resident Evil: The Umbrella Chronicles(Wii),Wii
2014,8.9,1.52,Donkey Kong Country: Tropical Freeze(WiiU),WiiU
2002,8.5,1.52,Super Monkey Ball 2(GC),GC
2008,7.8,1.51,Disney Fairies: Tinker Bell(DS),DS
2008,8.1,1.51,MySims Kingdom(Wii),Wii
2007,7.3,1.51,The Simpsons Game(DS),DS
